"VMail Message","Day Mins","Eve Mins","Night Mins","Intl Mins","CustServ Calls","Day Calls","Day Charge","Eve Calls","Eve Charge","Night Calls","Night Charge","Intl Calls","Intl Charge","Area Code","Phone","Account Length","Churn","Int'l Plan","VMail Plan","State"
0,224,210.7,231.9,2.1,0,99,38.08,80,17.91,75,10.44,5,0.57,408,2218,123,"0",0,0,20
0,216.2,185.7,300,10,2,95,36.75,105,15.78,143,13.5,5,2.7,510,2219,148,"0",0,0,36
0,129.9,230.1,140.5,13.3,0,121,22.08,105,19.56,123,6.32,3,3.59,415,2220,81,"0",0,0,28
0,204.4,273.2,179.6,11,1,97,34.75,128,23.22,118,8.08,5,2.97,415,2221,52,"0",0,0,41
44,216.6,173.1,242.1,9.1,1,101,36.82,98,14.71,95,10.89,3,2.46,408,2222,91,"0",0,1,24
0,247.5,225.4,244.3,10.2,2,85,42.08,93,19.16,132,10.99,2,2.75,415,2223,54,"1",0,0,39
0,103.5,117.9,201,12,4,115,17.6,102,10.02,94,9.05,3,3.24,415,2224,78,"1",0,0,11
0,115.5,252.2,208.9,7.5,0,70,19.64,143,21.44,91,9.4,6,2.03,415,2225,67,"0",0,0,49
0,223.8,244.8,223.8,12.3,3,67,38.05,74,20.81,156,10.07,5,3.32,510,2226,41,"0",0,0,27
0,143.8,184,275.5,12.9,3,71,24.45,131,15.64,132,12.4,4,3.48,415,2227,133,"0",0,0,25
0,141.4,146.4,123,8.1,0,128,24.04,70,12.44,75,5.54,4,2.19,415,2229,122,"0",0,0,10
0,151.8,103.6,156.3,12.2,1,115,25.81,116,8.81,86,7.03,4,3.29,408,2230,91,"0",1,0,44
0,157.3,197.5,128.2,8.4,2,116,26.74,77,16.79,111,5.77,4,2.27,510,2231,95,"0",0,0,38
0,240.3,162.5,231.9,11.9,0,130,40.85,83,13.81,136,10.44,3,3.21,415,2232,73,"0",0,0,7
0,218.7,155.6,277.4,8.2,1,111,37.18,133,13.23,62,12.48,5,2.21,415,2234,148,"0",1,0,50
0,246.8,206.3,208.4,13.2,0,110,41.96,63,17.54,123,9.38,5,3.56,510,2235,76,"1",1,0,45
0,240,134.1,189.1,9.3,0,83,40.8,106,11.4,84,8.51,2,2.51,415,2236,87,"1",0,0,49
37,181.2,177.6,228,5,2,76,30.8,98,15.1,136,10.26,3,1.35,510,2237,35,"0",0,1,3
0,113.7,165.1,141.5,10.8,1,67,19.33,127,14.03,142,6.37,3,2.92,415,2238,88,"0",0,0,9
41,174.7,160.6,155.3,13.4,0,86,29.7,93,13.65,108,6.99,1,3.62,415,2239,67,"0",0,1,43
0,247.4,175.9,287.4,11.3,0,107,42.06,76,14.95,90,12.93,2,3.05,415,2241,30,"0",0,0,32
32,131.2,227.4,178.9,12.8,2,63,22.3,125,19.33,105,8.05,2,3.46,415,2242,53,"0",0,1,26
0,161.4,163.6,153.2,11.8,1,84,27.44,88,13.91,121,6.89,5,3.19,510,2243,152,"0",0,0,45
32,211.9,202.9,213.5,8.8,1,120,36.02,136,17.25,95,9.61,5,2.38,408,2245,59,"0",0,1,34
0,160.4,285.9,182.5,6.9,3,120,27.27,104,24.3,85,8.21,4,1.86,510,2246,143,"0",0,0,45
40,230.7,256.8,263.9,6.4,1,101,39.22,88,21.83,92,11.88,3,1.73,510,2247,142,"0",0,1,47
0,232.6,253.4,154,10.5,1,96,39.54,117,21.54,101,6.93,9,2.84,408,2248,105,"0",0,0,11
0,294.7,294.6,260.1,10.8,1,90,50.1,72,25.04,121,11.7,3,2.92,408,2249,111,"1",0,0,40
22,306.2,189.7,240.3,11.7,0,123,52.05,83,16.12,107,10.81,2,3.16,408,2250,93,"0",0,1,37
0,168.4,276,196.2,11.4,1,114,28.63,127,23.46,48,8.83,3,3.08,510,2252,93,"0",1,0,48
0,152.1,215.5,262.4,12,1,141,25.86,107,18.32,111,11.81,7,3.24,415,2254,93,"0",0,0,24
0,180.9,194.9,197.8,8.8,3,79,30.75,83,16.57,109,8.9,9,2.38,510,2255,149,"0",1,0,3
24,180.5,224.1,205.7,2.4,0,85,30.69,92,19.05,103,9.26,3,0.65,510,2256,221,"0",0,1,32
35,139.6,332.8,213.8,8.8,2,72,23.73,170,28.29,105,9.62,2,2.38,415,2257,150,"0",0,1,10
0,153.5,251.7,182.2,8.5,1,94,26.1,118,21.39,99,8.2,6,2.3,408,2259,88,"0",0,0,46
0,159.5,202.3,256,16.7,2,145,27.12,101,17.2,96,11.52,2,4.51,408,2260,110,"0",0,0,33
0,226.4,276.8,213.4,12.3,3,101,38.49,60,23.53,82,9.6,4,3.32,415,2261,115,"1",0,0,29
0,264.5,194,262.7,7.5,2,117,44.97,111,16.49,111,11.82,4,2.03,510,2263,100,"1",0,0,42
0,153.7,188.6,200.8,10.7,0,105,26.13,87,16.03,95,9.04,2,2.89,415,2264,209,"0",0,0,10
0,232.1,210.8,165.4,15,5,81,39.46,101,17.92,87,7.44,6,4.05,510,2265,27,"0",0,0,25
0,201.9,212.3,176.9,7.8,1,86,34.32,96,18.05,98,7.96,10,2.11,415,2266,117,"0",0,0,19
27,196.6,180.6,245,6.6,1,89,33.42,95,15.35,83,11.03,5,1.78,510,2268,129,"0",0,1,49
34,245,216.9,112.4,7.5,0,95,41.65,66,18.44,125,5.06,8,2.03,408,2269,121,"0",0,1,22
0,140.8,228.6,152.9,10.9,1,140,23.94,119,19.43,88,6.88,7,2.94,415,2270,142,"0",1,0,41
0,255.1,266.9,197.7,8.8,3,93,43.37,97,22.69,118,8.9,3,2.38,510,2271,121,"1",0,0,45
33,125,235.3,215.3,10.2,2,99,21.25,81,20,95,9.69,7,2.75,415,2272,87,"0",0,1,32
0,180.6,280.4,292.4,5,1,65,30.7,99,23.83,105,13.16,3,1.35,408,2273,34,"0",0,0,32
0,248.7,172.3,191.9,11.3,1,118,42.28,73,14.65,87,8.64,2,3.05,415,2274,177,"1",1,0,22
30,178.1,236.7,264,8.4,0,111,30.28,109,20.12,118,11.88,2,2.27,415,2275,58,"0",0,1,4
0,111.2,122.1,180.8,12.6,3,101,18.9,94,10.38,85,8.14,2,3.4,415,2277,89,"0",0,0,25
44,103.2,236.3,203.5,11.9,0,117,17.54,86,20.09,101,9.16,2,3.21,408,2278,77,"1",1,1,33
0,138.4,158.9,47.4,3.9,4,104,23.53,122,13.51,73,2.13,9,1.05,510,2279,146,"1",0,0,3
0,146.3,216.6,233,11.5,0,85,24.87,95,18.41,82,10.49,3,3.11,415,2280,93,"0",0,0,2
0,132,279.6,180,13.5,0,103,22.44,114,23.77,74,8.1,4,3.65,415,2281,55,"0",0,0,35
0,185.3,225.3,194.3,11.7,0,87,31.5,87,19.15,93,8.74,3,3.16,510,2283,63,"0",0,0,41
30,179.2,283.2,228.1,14.7,1,105,30.46,83,24.07,77,10.26,5,3.97,415,2284,57,"0",0,1,19
0,134.9,221.5,113.8,15,1,79,22.93,114,18.83,118,5.12,2,4.05,510,2288,127,"0",0,0,33
0,175.1,171.9,131.1,7.3,1,73,29.77,116,14.61,94,5.9,6,1.97,415,2289,131,"0",0,0,12
0,132.4,200.3,202.5,6,2,81,22.51,110,17.03,103,9.11,1,1.62,510,2291,130,"0",0,0,37
24,97.8,207.2,214.5,5.9,0,98,16.63,67,17.61,126,9.65,2,1.59,415,2292,89,"0",0,1,8
33,155.2,268.3,186.4,9.7,3,139,26.38,79,22.81,71,8.39,4,2.62,510,2293,138,"0",0,1,3
0,289.1,233.8,223.5,12.7,2,100,49.15,97,19.87,148,10.06,2,3.43,415,2294,84,"1",0,0,45
0,86.3,238.7,238.4,12.5,2,84,14.67,99,20.29,79,10.73,1,3.38,415,2295,62,"0",0,0,24
0,295,223.6,229.4,12.9,2,141,50.15,101,19.01,109,10.32,4,3.48,510,2296,133,"1",0,0,23
27,128.5,163.7,242.9,0,1,115,21.85,91,13.91,121,10.93,0,0,510,2297,120,"0",0,1,10
22,224.4,146,241.4,8.8,1,114,38.15,106,12.41,98,10.86,2,2.38,510,2298,142,"0",0,1,25
31,244.1,203.4,234,7.7,3,71,41.5,58,17.29,115,10.53,4,2.08,415,2301,99,"0",0,1,37
0,238.4,246.5,198.4,12.4,3,96,40.53,130,20.95,117,8.93,4,3.35,510,2302,99,"0",0,0,22
27,141.1,224.7,174.3,13.2,1,109,23.99,94,19.1,122,7.84,2,3.56,415,2303,48,"0",0,1,16
0,158.1,115.2,182.4,11.8,0,117,26.88,149,9.79,92,8.21,7,3.19,415,2304,57,"0",0,0,0
42,199.5,135,184.6,10.9,4,119,33.92,90,11.48,49,8.31,3,2.94,415,2306,170,"1",0,1,0
0,109.5,286.1,247.6,4.9,1,105,18.62,90,24.32,113,11.14,9,1.32,415,2307,78,"0",0,0,46
0,187.2,114.7,104.7,13.2,1,110,31.82,116,9.75,83,4.71,5,3.56,408,2308,39,"0",0,0,48
22,172.1,223.6,150,13.9,1,119,29.26,133,19.01,94,6.75,20,3.75,510,2309,119,"1",1,1,41
0,160,215.3,188.9,9.1,0,133,27.2,98,18.3,87,8.5,4,2.46,408,2310,95,"0",0,0,8
0,227.7,170,128.7,11.7,1,88,38.71,96,14.45,57,5.79,5,3.16,415,2311,110,"0",0,0,48
0,203.8,205.1,154.9,9,1,77,34.65,111,17.43,109,6.97,2,2.43,510,2312,74,"0",0,0,49
0,187.8,149.2,201.4,11,2,95,31.93,143,12.68,113,9.06,4,2.97,408,2314,73,"0",0,0,33
0,280,202.2,156.8,10.4,0,113,47.6,90,17.19,103,7.06,4,2.81,415,2315,84,"1",0,0,31
0,153.2,210.8,153.5,7.8,1,78,26.04,99,17.92,100,6.91,3,2.11,510,2316,75,"0",1,0,6
26,137.1,155.7,247.6,11.5,2,88,23.31,125,13.23,94,11.14,7,3.11,415,2317,114,"0",0,1,24
0,186.1,198.6,206.5,13.8,4,114,31.64,140,16.88,80,9.29,5,3.73,510,2318,71,"1",1,0,19
22,224.1,238.8,174.2,11.5,2,127,38.1,85,20.3,86,7.84,7,3.11,415,2319,58,"0",0,1,29
0,203.9,234,160.7,17.8,4,109,34.66,123,19.89,65,7.23,4,4.81,408,2320,172,"0",0,0,3
0,211.3,165.7,265.9,13.3,1,87,35.92,97,14.08,72,11.97,6,3.59,415,2321,45,"0",0,0,9
0,219.4,225.7,255.3,12,4,112,37.3,102,19.18,95,11.49,4,3.24,408,2322,100,"0",1,0,12
0,190.4,92,224.8,13.6,2,91,32.37,107,7.82,108,10.12,17,3.67,415,2323,94,"0",0,0,10
0,102.8,143.7,191.4,10,1,128,17.48,95,12.21,97,8.61,5,2.7,408,2324,127,"0",0,0,11
29,164.1,219.1,220.3,12.3,0,111,27.9,96,18.62,108,9.91,9,3.32,510,2325,103,"0",0,1,40
0,115.4,209.9,280.9,15.9,3,99,19.62,115,17.84,112,12.64,6,4.29,415,2326,89,"0",0,0,27
0,193.9,85,210.1,13.2,3,118,32.96,110,7.23,134,9.45,8,3.56,415,2327,60,"0",0,0,12
0,321.1,265.5,180.5,11.5,4,105,54.59,122,22.57,72,8.12,2,3.11,408,2328,62,"1",0,0,23
0,193.4,116.9,243.3,9.3,2,99,32.88,88,9.94,109,10.95,4,2.51,408,2329,78,"0",0,0,1
0,106.6,284.8,178.9,14.9,1,128,18.12,87,24.21,92,8.05,7,4.02,415,2330,96,"0",0,0,1
0,213.8,159.6,139.2,5,2,105,36.35,84,13.57,137,6.26,10,1.35,510,2331,184,"0",1,0,49
25,234.4,265.9,241.4,13.7,0,113,39.85,82,22.6,77,10.86,4,3.7,415,2332,74,"0",0,1,48
